Review,FACILITIES#CLEANLINESS,FACILITIES#COMFORT,FACILITIES#DESIGN&FEATURES,FACILITIES#GENERAL,FACILITIES#MISCELLANEOUS,FACILITIES#PRICES,FACILITIES#QUALITY,FOOD&DRINKS#MISCELLANEOUS,FOOD&DRINKS#PRICES,FOOD&DRINKS#QUALITY,FOOD&DRINKS#STYLE&OPTIONS,HOTEL#CLEANLINESS,HOTEL#COMFORT,HOTEL#DESIGN&FEATURES,HOTEL#GENERAL,HOTEL#MISCELLANEOUS,HOTEL#PRICES,HOTEL#QUALITY,LOCATION#GENERAL,ROOMS#CLEANLINESS,ROOMS#COMFORT,ROOMS#DESIGN&FEATURES,ROOMS#GENERAL,ROOMS#MISCELLANEOUS,ROOMS#PRICES,ROOMS#QUALITY,ROOM_AMENITIES#CLEANLINESS,ROOM_AMENITIES#COMFORT,ROOM_AMENITIES#DESIGN&FEATURES,ROOM_AMENITIES#GENERAL,ROOM_AMENITIES#MISCELLANEOUS,ROOM_AMENITIES#PRICES,ROOM_AMENITIES#QUALITY,SERVICE#GENERAL,processed_review
"Tôi đã đọc nhiều review chê những khách sạn trên Côn đảo, nên tôi đã chuẩn bị tinh thần khá kĩ cho resort này, nhưng hóa ra ATC khá được. Phòng ốc khá sạch sẽ, thoáng mát, được bảo dưỡng khá tốt. Nhân viên rất cố gắng trong việc làm vui lòng khách. Đường xá xung quanh khá sạch sẽ, có cây xanh mát chứ không phải đường đất như vài người đã phản ánh. Nhìn chung nơi này khá ổn để nghỉ dưỡng.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"Tôi_đã_đọc_nhiều_review_chê_những_khách_sạn_trên_Côn_đảo_,_nên_tôi_đã_chuẩn_bị_tinh_thần_khá_kĩ_cho_resort_này_,_nhưng_hóa_ra_ATC_khá_được_._Phòng_ốc_khá_sạch_sẽ_,_thoáng_mát_,_được_bảo_dưỡng_khá_tốt_._Nhân_viên_rất_cố_gắng_trong_việc_làm_vui_lòng_khách_._Đường_xá_xung_quanh_khá_sạch_sẽ_,_có_cây_xanh_mát_chứ_không_phải_đường_đất_như_vài_người_đã_phản_ánh_._Nhìn_chung_nơi_này_khá_ổn_để_nghỉ_dưỡng_."
"Resort được bao quanh bởi những người dân địa phương hiền hòa, thân thiện, thức ăn ngon và khung cảnh đẹp tuyệt vời mà bạn không thể thấy ở nơi khác. Resort thì không được vậy. Nó cần được bảo dưỡng và tu sửa. Chỉ cần có một chế độ quản lý tốt hơn thì resort này cũng sẽ trở thành một nơi tuyệt vời như bản thân Côn Đảo. Bữa sáng khá tệ, tốt nhất là nên ăn ở ngoài. Tôi vẫn có một kỳ nghỉ thoải mái, nhưng không được như những gì tôi đã mong đợi.",0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Resort_được_bao_quanh_bởi_những_người_dân_địa_phương_hiền_hòa_,_thân_thiện_,_thức_ăn_ngon_và_khung_cảnh_đẹp_tuyệt_vời_vời_mà_bạn_không_thể_thấy_ở_nơi_khác_._Resort_thì_không_được_vậy_._Nó_cần_được_bảo_dưỡng_và_tu_sửa_._Chỉ_cần_có_một_chế_độ_quản_lý_tốt_hơn_thì_resort_này_cũng_sẽ_trở_thành_một_nơi_tuyệt_vời_vời_như_bản_thân_Côn_Đảo_._Bữa_sáng_khá_tệ_,_tốt_nhất_là_nên_ăn_ở_ngoài_._Tôi_vẫn_có_một_kỳ_nghỉ_thoải_mái_,_nhưng_không_được_như_những_gì_tôi_đã_mong_đợi_."
"Vị trí của ATC Côn Đảo Resort tốt, ngay cạnh các địa điểm tham quan, dễ dàng và tiện lợi khi di chuyển. Tuy nhiên phòng khá cũ, và ẩm thấp, giường nằm bị lún và kêu khi trở mình. Điều hòa thì tậm tịt, lúc mát lúc không. Toilet và cống trong phòng tắm bị tắc mà gọi từ sáng tới tận gần cuối giờ chiều, sau bao nhiêu lần gọi mới có người đến sửa. Khách ở 2 ngày mà không có người nào đến dọn phòng. Khăn tắm, xà phòng hết phải gọi thì mới có người đến thay. Máy sấy thì bé tí, để vào cho có. Nhân viên thì một vài người mặt nặng trịch, không niềm nở. Bể bơi của khách sạn thì bẩn, không bơi nổi. Chỉ được cái vị trí và nhà hàng là được.",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,2,0,0,0,0,0,2,2,"Vị_trí_của_ATC_Côn_Đảo_Resort_tốt_,_ngay_cạnh_các_địa_điểm_tham_quan_,_dễ_dàng_và_tiện_lợi_khi_di_chuyển_._Tuy_nhiên_phòng_khá_cũ_,_và_ẩm_thấp_,_giường_nằm_bị_lún_và_kêu_khi_trở_mình_._Điều_hòa_thì_tậm_tịt_,_lúc_mát_lúc_không_._Toilet_và_cống_trong_phòng_tắm_bị_tắc_mà_gọi_từ_sáng_tới_tận_gần_cuối_giờ_chiều_,_sau_bao_nhiêu_lần_gọi_mới_có_người_đến_sửa_._Khách_ở_2_ngày_mà_không_có_người_nào_đến_dọn_phòng_._Khăn_tắm_,_xà_phòng_hết_phải_gọi_thì_mới_có_người_đến_thay_._Máy_sấy_thì_bé_tí_,_để_vào_cho_có_._Nhân_viên_thì_một_vài_người_mặt_nặng_trịch_,_không_niềm_nở_._Bể_bơi_của_khách_sạn_thì_bẩn_,_không_bơi_nổi_._Chỉ_được_cái_vị_trí_và_nhà_hàng_là_được_."
"Bên resort tôi đặt dạng Bungalow nhưng không giống như yêu cầu là 1 căn riêng biệt, mà nơi này có nhiều phòng - tôi không thích cho lắm, về chất lượng thì chỉ ở mức tạm ổn.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,"Bên_resort_tôi_đặt_dạng_Bungalow_nhưng_không_giống_như_yêu_cầu_là_1_căn_riêng_biệt_,_mà_nơi_này_có_nhiều_phòng_-_tôi_không_thích_cho_lắm_,_về_chất_lượng_thì_chỉ_ở_mức_tạm_ổn_."
"Tôi và cợ con đã có một trải nghiệm đáng nhớ ở ATC Resort. Villa loại dành cho gia đình thật là lý tưởng và là sự lựa chọn đúng đắn. Thiết kế của nó khiến chúng tôi có cảm giác như đang ở nhà vậy. Villa là một khu biệt lập với bể bơi riêng và 2 phòng trống. Con gái tôi rất thích căn phòng Sea view và cái giường cực lớn của nó. Tôi và vợ thì thích ngắm cảnh mặt trời mọc từ phòng khách hướng biển. Mở cửa phòng khách, ngồi trên ghế với một lon bia lạnh, đọc vài cuốn sách mượn từ thư viện của resort, hít thở bầu không khí trong lành và nhận thấy rằng vợ con mình cũng đang hưởng thụ sự thư giãn, thoải mái thật là một cảm giác tuyệt vời.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"Tôi_và_cợ_con_đã_có_một_trải_nghiệm_đáng_nhớ_ở_ATC_Resort_._Villa_loại_dành_cho_gia_đình_thật_là_lý_tưởng_và_là_sự_lựa_chọn_đúng_đắn_._Thiết_kế_của_nó_khiến_chúng_tôi_có_cảm_giác_như_đang_ở_nhà_vậy_._Villa_là_một_khu_biệt_lập_với_bể_bơi_riêng_và_2_phòng_trống_._Con_gái_tôi_rất_thích_căn_phòng_Sea_view_và_cái_giường_cực_lớn_của_nó_._Tôi_và_vợ_thì_thích_ngắm_cảnh_mặt_trời_mọc_từ_phòng_khách_hướng_biển_._Mở_cửa_phòng_khách_,_ngồi_trên_ghế_với_một_lon_bia_lạnh_,_đọc_vài_cuốn_sách_mượn_từ_thư_viện_của_resort_,_hít_thở_bầu_không_khí_trong_lành_và_nhận_thấy_rằng_vợ_con_mình_cũng_đang_hưởng_thụ_sự_thư_giãn_,_thoải_mái_thật_là_một_cảm_giác_tuyệt_vời_vời_."
Hôm đấy khách sạn mất điện mà khách sạn lại đổi cho mình sang bên Sài gòn Côn đảo rồi lại đẩy mình xuống phía nhà rông. Ẩm mốc mà rất là hôi. Không chịu nổi bên mình bị charge thêm hơn 900 nữa để đổi phòng khách sạn.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Hôm_đấy_khách_sạn_mất_điện_mà_khách_sạn_lại_đổi_cho_mình_sang_bên_Sài_gòn_Côn_đảo_rồi_lại_đẩy_mình_xuống_phía_nhà_rông_._Ẩm_mốc_mà_rất_là_hôi_._Không_chịu_nổi_bên_mình_bị_charge_thêm_hơn_900_nữa_để_đổi_phòng_khách_sạn_.
"Tôi đã có kì nghỉ ở đây cùng người thân, thái độ phục vụ là điều gây ấn tượng với tôi, rất nhiệt tình và chu đáo, mọi thứ ở đây đều dễ chịu, mát mẻ trong lành. Lần sau tôi sẽ giới thiệu đoàn ở công ty tôi đến đây nghỉ dưỡng",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Tôi_đã_có_kì_nghỉ_ở_đây_cùng_người_thân_,_thái_độ_phục_vụ_là_điều_gây_ấn_tượng_với_tôi_,_rất_nhiệt_tình_và_chu_đáo_,_mọi_thứ_ở_đây_đều_dễ_chịu_,_mát_mẻ_trong_lành_._Lần_sau_tôi_sẽ_giới_thiệu_đoàn_ở_công_ty_tôi_đến_đây_nghỉ_dưỡng"
"Tôi đặt phòng ở khu dừa xanh hướng hồ, Chất lượng phòng, thiết bị trong phòng hơi cũ. Nhưng chấm nhất là dịch vụ đón khách và đưa khách ra sân bay,đồ ăn cũng được, ăn sáng được, giá cả tốt. tour ở trên đảo không nhiều, có bố trí hướng dẫn viên đi và tính thêm tiền hướng dẫn viên, nhưng nếu không cần thiết thì ko cần thuê HDV,",0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,"Tôi_đặt_phòng_ở_khu_dừa_xanh_hướng_hồ_,_Chất_lượng_phòng_,_thiết_bị_trong_phòng_hơi_cũ_._Nhưng_chấm_nhất_là_dịch_vụ_đón_khách_và_đưa_khách_ra_sân_bay_,_đồ_ăn_cũng_được_,_ăn_sáng_được_,_giá_cả_tốt_._tour_ở_trên_đảo_không_nhiều_,_có_bố_trí_hướng_dẫn_viên_đi_và_tính_thêm_tiền_hướng_dẫn_viên_,_nhưng_nếu_không_cần_thiết_thì_không_cần_thuê_HDV_,"
Khách sạn này thật tuyệt vời. phòng vừa phải và rất ấm cúng. Nhân viên chuyên nghiệp và rất chu đáo. Đồ ăn khá hợp lý và cũng rất ngon. Mọi người quanh đây cũng rất than thiện.,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Khách_sạn_này_thật_tuyệt_vời_vời_._phòng_vừa_phải_và_rất_ấm_cúng_._Nhân_viên_chuyên_nghiệp_và_rất_chu_đáo_._Đồ_ăn_khá_hợp_lý_và_cũng_rất_ngon_._Mọi_người_quanh_đây_cũng_rất_than_thiện_.
"Đến nơi đây tận hưởng tuần Trăng mật là tuyệt nhất, thoáng mát, trong lành , bờ biển đẹp :x",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Đến_nơi_đây_tận_hưởng_tuần_Trăng_mật_là_tuyệt_vời_nhất_,_thoáng_mát_,_trong_lành_,_bờ_biển_đẹp_:_x"
"Có bãi biển đẹp, nhân viên thân thiện và yên tĩnh Chúng tôi đã có 1 kỳ nghỉ rất tuyệt, khách sạn nằm ở vị trí rất đẹp, yên tĩnh, nhân viên phục vụ thân thiện. Có vài ý kiến là điều kiện vệ sinh sân vườn cần chăm chút nhiều hơn, bố trí lại khônggian cây xanh để vừa sạch vừa đẹp; nội thất phòng cần phải thay mới và sửa chữa kịp thời. Nhưng điều này không hề ảnh hưởng đến kỳ nghỉ tuyệt vời của chúng tôi.",0,0,1,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,"Có_bãi_biển_đẹp_,_nhân_viên_thân_thiện_và_yên_tĩnh_Chúng_tôi_đã_có_1_kỳ_nghỉ_rất_tuyệt_vời_,_khách_sạn_nằm_ở_vị_trí_rất_đẹp_,_yên_tĩnh_,_nhân_viên_phục_vụ_thân_thiện_._Có_vài_ý_kiến_là_điều_kiện_vệ_sinh_sân_vườn_cần_chăm_chút_nhiều_hơn_,_bố_trí_lại_khônggian_cây_xanh_để_vừa_sạch_vừa_đẹp_;_nội_thất_phòng_cần_phải_thay_mới_và_sửa_chữa_kịp_thời_._Nhưng_điều_này_không_hề_ảnh_hưởng_đến_kỳ_nghỉ_tuyệt_vời_vời_của_chúng_tôi_."
"Phòng quá cũ kỹ, thiết bị trong phòng hư hại, máy lạnh sau một đêm đã để lại một vũng nước trong phòng, điện chập chờn tắt liên tục, tiếp tân không chu đáo, không có wifi ở khu vực phòng riêng, buffet sáng quá kinh khủng chỉ có vài món nhưng không đủ chỗ ngồi lẫn thức ăn. Bữa sáng của tôi ở ATC chỉ là 1 nữa ổ bánh mì và 3 lát thịt xông khói nhưng phải chờ 10p mới có bánh mì.",0,0,2,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,"Phòng_quá_cũ_kỹ_,_thiết_bị_trong_phòng_hư_hại_,_máy_lạnh_sau_một_đêm_đã_để_lại_một_vũng_nước_trong_phòng_,_điện_chập_chờn_tắt_liên_tục_,_tiếp_tân_không_chu_đáo_,_không_có_wifi_ở_khu_vực_phòng_riêng_,_buffet_sáng_quá_kinh_khủng_chỉ_có_vài_món_nhưng_không_đủ_chỗ_ngồi_lẫn_thức_ăn_._Bữa_sáng_của_tôi_ở_ATC_chỉ_là_1_nữa_ổ_bánh_mì_và_3_lát_thịt_xông_khói_nhưng_phải_chờ_10_p_mới_có_bánh_mì_."
"Vị trí Khách Sạn U Sapa đẹp, thuận tiện. Khách sạn mới, phòng đẹp. Nói chung là nghỉ ở đây rất ổn.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Vị_trí_Khách_Sạn_U_Sapa_đẹp_,_thuận_tiện_._Khách_sạn_mới_,_phòng_đẹp_._Nói_chung_là_nghỉ_ở_đây_rất_ổn_."
"Tôi rất hài lòng về khách sạn này về cách phục vụ, giá cả cũng như quan cảnh xung quanh. Nơi đây thoáng mát, không khí trong lành dễ chịu. Phòng ốc đẹp, sạch sẽ và tiện nghi. Cách phục vụ của nhân viên vô cùng niềm nở tận tình. Giá cả hợp lý, phù hợp nhiều đối tượng.",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"Tôi_rất_hài_lòng_về_khách_sạn_này_về_cách_phục_vụ_,_giá_cả_cũng_như_quan_cảnh_xung_quanh_._Nơi_đây_thoáng_mát_,_không_khí_trong_lành_dễ_chịu_._Phòng_ốc_đẹp_,_sạch_sẽ_và_tiện_nghi_._Cách_phục_vụ_của_nhân_viên_vô_cùng_niềm_nở_tận_tình_._Giá_cả_hợp_lý_,_phù_hợp_nhiều_đối_tượng_."
"Vị trí, dịch vụ và thái độ nhân viên rất tốt Tôi sẽ quay lại U Sapa nếu trở lại Sapa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Vị_trí_,_dịch_vụ_và_thái_độ_nhân_viên_rất_tốt_Tôi_sẽ_quay_lại_U_Sapa_nếu_trở_lại_Sapa"
"trung tâm, khách sạn tốt khách sạn tốt phục vụ nhiệt tình, phòng sạch sẽ rất gần trung tâm.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"trung_tâm_,_khách_sạn_tốt_khách_sạn_tốt_phục_vụ_nhiệt_tình_,_phòng_sạch_sẽ_rất_gần_trung_tâm_."
"Vị trí đẹp nhất Sapa, Tiện nghi hoàn hảo, Nhân viên thân thiện dễ chịu! Nếu như bạn chỉ ở 1-2 đêm ở Sapa. Cố gắng ở U Sapa. Vị trí khách sạn cho phép bạn dễ dàng tiếp cận mọi dịch vụ ở trung tâm. Nhân viên khách sạn thân thiện đáng yêu, cảm giác rất dễ chịu. Phòng nghỉ mới mẻ, tiện nghi, hiện đại, ấm cúng....Sau một đêm ở đây, tôi đã chính thức có tình yêu!",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"Vị_trí_đẹp_nhất_Sapa_,_Tiện_nghi_hoàn_hảo_,_Nhân_viên_thân_thiện_dễ_chịu_!_Nếu_như_bạn_chỉ_ở_1-2_đêm_ở_Sapa_._Cố_gắng_ở_U_Sapa_._Vị_trí_khách_sạn_cho_phép_bạn_dễ_dàng_tiếp_cận_mọi_dịch_vụ_ở_trung_tâm_._Nhân_viên_khách_sạn_thân_thiện_đáng_yêu_,_cảm_giác_rất_dễ_chịu_._Phòng_nghỉ_mới_mẻ_,_tiện_nghi_,_hiện_đại_,_ấm_cúng_...._sau_một_đêm_ở_đây_,_tôi_đã_chính_thức_có_tình_yêu_!"
"vị trí, cách phục vụ và phòng đúng tiêu chuẩn hài lòng",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"vị_trí_,_cách_phục_vụ_và_phòng_đúng_tiêu_chuẩn_hài_lòng"
"Nói chung vị trí Khách Sạn U Sapa, phòng, nhân viên là tốt. Chỉ có phần bãi đỗ xe chưa được. Trong quyền lợi đặt phòng tại Khách sạn có bãi đỗ xe nhưng khi đến thì khách sạn hết chỗ và cũng không bố trí được nơi gửi xe.",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Nói_chung_vị_trí_Khách_Sạn_U_Sapa_,_phòng_,_nhân_viên_là_tốt_._Chỉ_có_phần_bãi_đỗ_xe_chưa_được_._Trong_quyền_lợi_đặt_phòng_tại_Khách_sạn_có_bãi_đỗ_xe_nhưng_khi_đến_thì_khách_sạn_hết_chỗ_và_cũng_không_bố_trí_được_nơi_gửi_xe_."
"Phòng khá sạch sẽ và tiện nghi. Khách sạn cũng ở ngay trung tâm nên thuận tiện để di chuyển, nhưng bên cạnh đó khá yên tĩnh, phù hợp để nghỉ ngơi. Khung cảnh xung quanh thoáng đãng, tất cả đều rất đẹp.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Phòng_khá_sạch_sẽ_và_tiện_nghi_._Khách_sạn_cũng_ở_ngay_trung_tâm_nên_thuận_tiện_để_di_chuyển_,_nhưng_bên_cạnh_đó_khá_yên_tĩnh_,_phù_hợp_để_nghỉ_ngơi_._Khung_cảnh_xung_quanh_thoáng_đãng_,_tất_cả_đều_rất_đẹp_."
"Thiết kế hơi hướng phương tây của khách sạn là điểm đặc biệt nổi bật khi nói đến khách sạn. Nó nằm ngay trung tâm thị trấn sa pa rất tiện lợi cho tham quan và mua sắm. Một khuyết điểm hạn chế là không trang bị thang máy nên tôi cảm thấy hơi bất tiện. Còn lại phòng đẹp và sạch sẽ, và nhân viên phục vụ tốt.",0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Thiết_kế_hơi_hướng_phương_tây_của_khách_sạn_là_điểm_đặc_biệt_nổi_bật_khi_nói_đến_khách_sạn_._Nó_nằm_ngay_trung_tâm_thị_trấn_sa_pa_rất_tiện_lợi_cho_tham_quan_và_mua_sắm_._Một_khuyết_điểm_hạn_chế_là_không_trang_bị_thang_máy_nên_tôi_cảm_thấy_hơi_bất_tiện_._Còn_lại_phòng_đẹp_và_sạch_sẽ_,_và_nhân_viên_phục_vụ_tốt_."
"Tôi không thể chấp nhận đây là tiêu chuẩn khách sạn 5 sao. Khi tắm phải yêu cầu mới có nước, máy sáy tóc phải ra ngoài mới sử dụng được vì ổ cắm trong nhà tắm điện yếu, điều hòa không mát. Thức ăn thì rất dở. Nhìn chung khách sạn không xứng đáng một sao nào.",0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,"Tôi_không_thể_chấp_nhận_đây_là_tiêu_chuẩn_khách_sạn_5_sao_._Khi_tắm_phải_yêu_cầu_mới_có_nước_,_máy_sáy_tóc_phải_ra_ngoài_mới_sử_dụng_được_vì_ổ_cắm_trong_nhà_tắm_điện_yếu_,_điều_hòa_không_mát_._Thức_ăn_thì_rất_dở_._Nhìn_chung_khách_sạn_không_xứng_đáng_một_sao_nào_."
"phòng thiết kế nội thất đẹp, nhân viên phục vụ niềm nở nhiệt tình Tôi đã có 1 kỳ nghỉ rất thoải mái tại khách sạn, nhân viên tại đây rất nhiệt tình và thân thiện, nội thất khách sạn đẹp và phòng đầy đủ tiện nghi. Buổi ăn sáng tại khách sạn không nhiều món ăn để chọn lựa nhưng cũng khá ổn Lời khuyên về giải trí ban đêm: bạn có thể tìm được rất nhiều quán ăn gần khách sạn cũng như việc mua sắm rất thuận tiện tại các cửa hàng trong phố cổ hoặc chợ đêm vào cuối tuần",0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,"phòng_thiết_kế_nội_thất_đẹp_,_nhân_viên_phục_vụ_niềm_nở_nhiệt_tình_Tôi_đã_có_1_kỳ_nghỉ_rất_thoải_mái_tại_khách_sạn_,_nhân_viên_tại_đây_rất_nhiệt_tình_và_thân_thiện_,_nội_thất_khách_sạn_đẹp_và_phòng_đầy_đủ_tiện_nghi_._Buổi_ăn_sáng_tại_khách_sạn_không_nhiều_món_ăn_để_chọn_lựa_nhưng_cũng_khá_ổn_Lời_khuyên_về_giải_trí_ban_đêm_:_bạn_có_thể_tìm_được_rất_nhiều_quán_ăn_gần_khách_sạn_cũng_như_việc_mua_sắm_rất_thuận_tiện_tại_các_cửa_hàng_trong_phố_cổ_hoặc_chợ_đêm_vào_cuối_tuần"
"An toàn, yên tĩnh Nhân viên tương đối thân thiệnSự phục vụ chu đáo tuy nhiên phòng ngủ có hơi nhỏ một chútNếu nhận xét về khách sạn này tôi cho thang điểm 7 nếu như so sánh các khách sạn ở Thái Lan là 9 Lời khuyên về giải trí ban đêm: Tôi chỉ lưu trú ở đây có một ngày nên chưa thể nhận xét tất cả các hạng mụcNgay gần trung tâm nên bạn làm gì cũng tiện lợi, đừng lo lắng.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,"An_toàn_,_yên_tĩnh_Nhân_viên_tương_đối_thân_thiệnSự_phục_vụ_chu_đáo_tuy_nhiên_phòng_ngủ_có_hơi_nhỏ_một_chútNếu_nhận_xét_về_khách_sạn_này_tôi_cho_thang_điểm_7_nếu_như_so_sánh_các_khách_sạn_ở_Thái_Lan_là_9_Lời_khuyên_về_giải_trí_ban_đêm_:_Tôi_chỉ_lưu_trú_ở_đây_có_một_ngày_nên_chưa_thể_nhận_xét_tất_cả_các_hạng_mụcNgay_gần_trung_tâm_nên_bạn_làm_gì_cũng_tiện_lợi_,_đừng_lo_lắng_."
"Đồ ăn Khách sạn Atrium Hà Nội chưa đánh giá được vì chưa ăn sáng trong khách sạn, hẹn lần sau.Máy lạnh hơi bị ồn chắc tại phòng nhỏ mà máy lạnh công suất lớn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,"Đồ_ăn_Khách_sạn_Atrium_Hà_Nội_chưa_đánh_giá_được_vì_chưa_ăn_sáng_trong_khách_sạn_,_hẹn_lần_sau_._Máy_lạnh_hơi_bị_ồn_chắc_tại_phòng_nhỏ_mà_máy_lạnh_công_suất_lớn"
"Ca 2 dem minh deu bi mat ngu vi trong phong co nhieu muoi qua Vuon rong, ho boi sach dep",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ca_2_dem_minh_deu_bi_mat_ngu_vi_trong_phong_co_nhieu_muoi_qua_Vuon_rong_,_ho_boi_sach_dep"
"Vợ chồng tôi đã có chuyến nghỉ hè tại Muine Bay Resort, nhìn chung resort đẹp, yên tĩnh, thân thiện. Ăn sáng bình thường, nhưng set menu nếu ăn trưa và tối thì khá ngon & giá cũng tạm ổn (so với mức giá dành cho resort). Hồ bơi đẹp & rất sạch. Bãi biển cũng đẹp, chỉ có điều ghế nằm nghỉ trên bãi biển chưa sạch, có vài ghế có nệm nhưng rách bươm.Chỉ có điều đáng ngại nhất là địa điểm quá xa nên không có gì vui chơi hay ăn uống, chỉ có cách ăn uống trong resort, còn không thì phải thuê xe máy hay đi taxi khá xa. Nên chỉ hợp với nghỉ dưỡng, tắm biển, không đi chơi nhiều.Lưu ý nên mang theo 1 số thuốc men cơ bản phòng nhức đầu đau bụng, vì mình thấy phải đi khỏi resort ít nhất 6-7km mới có được 1 nhà thuốc tây.Nói chung là đáng tiền, với mức giá này nếu mang ra so sánh với Princess DAnnam thì cũng hơi oan cho Muine Bay Resort.",1,0,1,0,0,0,2,0,3,3,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Vợ_chồng_tôi_đã_có_chuyến_nghỉ_hè_tại_Muine_Bay_Resort_,_nhìn_chung_resort_đẹp_,_yên_tĩnh_,_thân_thiện_._Ăn_sáng_bình_thường_,_nhưng_set_menu_nếu_ăn_trưa_và_tối_thì_khá_ngon_giá_cũng_tạm_ổn_(_so_với_mức_giá_dành_cho_resort_)_._Hồ_bơi_đẹp_rất_sạch_._Bãi_biển_cũng_đẹp_,_chỉ_có_điều_ghế_nằm_nghỉ_trên_bãi_biển_chưa_sạch_,_có_vài_ghế_có_nệm_nhưng_rách_bươm_._Chỉ_có_điều_đáng_ngại_nhất_là_địa_điểm_quá_xa_nên_không_có_gì_vui_chơi_hay_ăn_uống_,_chỉ_có_cách_ăn_uống_trong_resort_,_còn_không_thì_phải_thuê_xe_máy_hay_đi_taxi_khá_xa_._Nên_chỉ_hợp_với_nghỉ_dưỡng_,_tắm_biển_,_không_đi_chơi_nhiều_._Lưu_ý_nên_mang_theo_1_số_thuốc_men_cơ_bản_phòng_nhức_đầu_đau_bụng_,_vì_mình_thấy_phải_đi_khỏi_resort_ít_nhất_6-7_km_mới_có_được_1_nhà_thuốc_tây_._Nói_chung_là_đáng_tiền_,_với_mức_giá_này_nếu_mang_ra_so_sánh_với_Princess_DAnnam_thì_cũng_hơi_oan_cho_Muine_Bay_Resort_."
