Review,FACILITIES#CLEANLINESS,FACILITIES#COMFORT,FACILITIES#DESIGN&FEATURES,FACILITIES#GENERAL,FACILITIES#MISCELLANEOUS,FACILITIES#PRICES,FACILITIES#QUALITY,FOOD&DRINKS#MISCELLANEOUS,FOOD&DRINKS#PRICES,FOOD&DRINKS#QUALITY,FOOD&DRINKS#STYLE&OPTIONS,HOTEL#CLEANLINESS,HOTEL#COMFORT,HOTEL#DESIGN&FEATURES,HOTEL#GENERAL,HOTEL#MISCELLANEOUS,HOTEL#PRICES,HOTEL#QUALITY,LOCATION#GENERAL,ROOMS#CLEANLINESS,ROOMS#COMFORT,ROOMS#DESIGN&FEATURES,ROOMS#GENERAL,ROOMS#MISCELLANEOUS,ROOMS#PRICES,ROOMS#QUALITY,ROOM_AMENITIES#CLEANLINESS,ROOM_AMENITIES#COMFORT,ROOM_AMENITIES#DESIGN&FEATURES,ROOM_AMENITIES#GENERAL,ROOM_AMENITIES#MISCELLANEOUS,ROOM_AMENITIES#PRICES,ROOM_AMENITIES#QUALITY,SERVICE#GENERAL,processed_review
"Vị trí tốt, giá phòng hợp lý, đồ ăn ngon Khách sạn có vị trí rất tốt, ngay trung tâm mua sắm, khu dân cứ China Town. Đồ ăn nhà hàng ngon, nhân viên nhiệt tình, giá phòng hợp lý. Mình sẽ quay lại khách sạn này nếu có cơ hội",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Vị_trí tốt , giá phòng hợp_lý , đồ_ăn ngon Khách_sạn có vị_trí rất tốt , ngay trung_tâm mua_sắm , khu dân cứ China_Town . Đồ_ăn nhà_hàng ngon , nhân_viên nhiệt_tình , giá phòng hợp_lý . Mình sẽ quay lại khách_sạn này nếu có cơ_hội"
"phòng sạch; tiện nghi tương đối đủ; nhân viên phục vụ nhanh; vị trí thuận tiện tâm trạng thoải mái, dịch vụ đặt phòng tốt và nhanh chóng.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"phòng sạch ; tiện_nghi tương_đối đủ ; nhân_viên phục_vụ nhanh ; vị_trí thuận_tiện tâm_trạng thoải_mái , dịch_vụ đặt phòng tốt và nhanh_chóng ."
"Phòng đẹp Nhân viên bình thường, dọn phòng không sạch, rèm cửa còn bị bung ko kéo đc, tệ nhất là đặt cho khách đi nghe ca Huế mà chờ gom ng hết hơn 30p, xuống thuyền thì bán khách bát nháo. Tuy nhiên ks đep, ngay trung tâm nên khá tiện lợi",0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,3,"Phòng đẹp Nhân_viên bình_thường , dọn phòng_không sạch , rèm cửa còn bị bung không kéo được , tệ nhất_là đặt cho khách đi nghe ca Huế mà chờ gom ng hết hơn 30p , xuống thuyền thì bán khách bát_nháo . Tuy_nhiên khách_sạn đep , ngay trung_tâm nên khá tiện_lợi"
"Khách sạn Thiên Thanh mà mytour đã giới thiệu làm tôi rất hài lòng . Khách sạn là địa điểm nghĩ dưỡng dành cho gia đình , du lịch cùng bạn bè với vị trí thuận tiện và chất lượng phòng tốt , bải biển sạch sẽ và an toàn . Gia đình tôi đã có một kỳ nghỉ thoải mái tại đây.",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Khách_sạn Thiên_Thanh mà mytour đã giới_thiệu làm tôi rất hài_lòng . Khách_sạn là địa_điểm nghĩ dưỡng dành cho gia_đình , du_lịch cùng bạn_bè với vị_trí thuận_tiện và chất_lượng phòng tốt , bải biển sạch_sẽ và an_toàn . Gia_đình tôi đã có một kỳ nghỉ thoải_mái tại đây ."
"Vị trí của khách sạn hoàn hảo, trong vòng vài phút đi bộ, tôi đã đến hầu hết các điểm du lịch nổi tiếng ở Đà Lạt. Nhân viên khách sạn thân thiện nhiệt tình, phòng ốc luôn được dọn dẹp sạch sẽ và rông rãi, đầy đủ tiện nghi.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,"Vị_trí của khách_sạn hoàn_hảo , trong vòng vài phút đi bộ , tôi đã đến hầu_hết các điểm du_lịch nổi_tiếng ở Đà_Lạt . Nhân_viên khách_sạn thân_thiện nhiệt_tình , phòng_ốc luôn được dọn_dẹp sạch_sẽ và rông rãi , đầy_đủ tiện_nghi ."
"Tôi không thích thiết kế của khách sạn lắm, cảm giác khá lộn xộn và không hài hòa. Không gian phòng cũng hơi chật chội.",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tôi không thích thiết kế của khách sạn lắm, cảm giác khá lộn xộn và không hài hòa. Không gian phòng cũng hơi chật chội."
"Gia đình mình ở đây 2 ngày, nói chung không có vấn đề gì, môi trường thân thiện.Ăn uống cũng xem như vừa ý, không có gì phàn nàn ... Có điều, bọn mình đi nhầm lúc thời tiết không được tốt, nên các cháu của mình chỉ chơi trên bãi biển, và bơi thì phải vào hồ bơi của khách sạn mà bơi, không thể ra biển được.Nhưng các cháu của mình cũng đã có kỳ nghỉ vui vẻ rồi.Thanks!",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Gia_đình mình ở đây 2 ngày , nói_chung không có vấn_đề gì , môi_trường thân thiện.Ăn uống cũng xem như vừa_ý , không có gì phàn_nàn ... Có_điều , bọn mình đi nhầm lúc thời_tiết không được tốt , nên các cháu của mình chỉ chơi trên bãi biển , và bơi thì phải vào hồ bơi của khách_sạn mà bơi , không_thể ra biển được.Nhưng các cháu của mình cũng đã có kỳ nghỉ vui_vẻ rồi.Thanks !"
"Tôi cảm thấy rất hài lòng khi ở khách sạn, có đội ngũ nhân viên phục vụ rất tốt, nhiệt tình và thân thiện và cảm thấy hài lòng khi ở khách sạn này.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Tôi cảm_thấy rất hài_lòng khi ở khách_sạn , có đội_ngũ nhân_viên phục_vụ rất tốt , nhiệt_tình và thân_thiện và cảm_thấy hài_lòng khi ở khách_sạn này ."
"Khách sạn rất sạch sẽ và mọi thứ bày biện rất đẹp. Tiện nghi phòng đầy đủ và sang trọng. Nhân viên quá nhiệt tình và thân thiện. Mức giá rất tốt, phù hợp với mọi đối tượng. Cảm ơn Mytour",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"Khách_sạn rất sạch_sẽ và mọi thứ bày_biện rất đẹp . Tiện_nghi phòng đầy_đủ và sang_trọng . Nhân_viên quá nhiệt_tình và thân_thiện . Mức giá rất tốt , phù_hợp với mọi đối_tượng . Cảm_ơn Mytour"
"Mọi thứ về Sandy Beach Resort Đà Nẵng đều ổn. Tuy nhiên, đồ ăn không được ngon và hơi đắt. Ra vườn đào có nhiều muỗi.",0,0,0,0,0,0,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mọi thứ về Sandy_Beach_Resort_Đà Nẵng đều ổn . Tuy_nhiên , đồ_ăn không được ngon và hơi đắt . Ra vườn đào có nhiều muỗi ."
"Rất sạch sẽ, cây cối nhiều, trong lành CHúng tôi rất hài lòng về kỳ nghỉ này. Resort khá sạch và đẹp, cây cối nhiều, trong lành. Lời khuyên về đặc điểm khách sạn: Rất sạch sẽ, đẹp và nhiều cây xanh.",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rất sạch_sẽ , cây_cối nhiều , trong_lành CHúng_tôi rất hài_lòng về kỳ nghỉ này . Resort khá sạch và đẹp , cây_cối nhiều , trong_lành . Lời khuyên về đặc_điểm khách_sạn : Rất sạch_sẽ , đẹp và nhiều cây_xanh ."
"Nhiều nhận xét khác đã nói, khách sạn Hải Yến cũ,nhưng càng ngày thì khách sạn càng tốt hơn. Các phòng sạch sẽ, nhưng đồ dùng trong phòng cũ. Khăn có 1 vết bẩn nhỏ, và khi chúng tôi hỏi khăn mới, chúng tôi thấy rằng chúng cũng đã ngả màu. Thật không may là nhân viên khách sạn đã quyết định để thông thoáng phòng bằng cách để lại các cửa ban công mở khi chúng tôi bước vào phòng, muỗi đã bay vào trong lúc đó. Một bữa ăn sáng buffet được bao gồm trong giá của ban. Có rất nhiều món được cung cấp: Phở, xúc xích, tôm, bánh bao, một loạt các đặc sản địa phương, cũng như trái cây tươi, sữa ong chúa, nước trái cây, trà và cà phê. Vị trí của khách sạn là rất tốt, phí trước nhìn ra biển. Chi phí của chúng tôi khoảng $ 30 USD / đêm, phòng giường đôi. Khách sạn cũng cung cấp các loại trái cây tốt tươi và nước đóng chai miễn phí, và các phòng là khá yên tĩnh.",0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,1,3,1,0,0,0,0,0,2,0,2,0,0,0,0,0,"Nhiều nhận_xét khác đã nói , khách_sạn Hải_Yến cũ , nhưng càng ngày thì khách_sạn càng tốt hơn . Các phòng sạch_sẽ , nhưng đồ_dùng trong phòng cũ . Khăn có 1 vết bẩn nhỏ , và khi chúng_tôi hỏi khăn mới , chúng_tôi thấy rằng chúng cũng đã ngả màu . Thật không may là nhân_viên khách_sạn đã quyết_định để thông_thoáng phòng bằng cách để lại các cửa ban_công mở khi chúng_tôi bước vào phòng , muỗi đã bay vào trong lúc đó . Một bữa ăn sáng buffet được bao_gồm trong giá của ban . Có rất nhiều món được cung_cấp : Phở , xúc_xích , tôm , bánh_bao , một loạt các đặc_sản địa_phương , cũng như trái_cây tươi , sữa_ong_chúa , nước trái_cây , trà và cà_phê . Vị_trí của khách_sạn là rất tốt , phí trước nhìn ra biển . Chi_phí của chúng_tôi khoảng 30 USD / đêm , phòng giường đôi . Khách_sạn cũng cung_cấp các loại trái_cây tốt_tươi và nước đóng_chai miễn_phí , và các phòng là khá yên_tĩnh ."
"Khách sạn Sun City Nha Trang phòng ốc sạch sẽ, tiếp tân niềm nở, vui vẻ. Có chỗ đậu xe hơi là điểm mạnh của nơi đây so với các khách sạn khác trên đường Tôn Đản.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Khách_sạn Sun_City_Nha_Trang phòng_ốc sạch_sẽ , tiếp_tân niềm_nở , vui_vẻ . Có chỗ đậu xe_hơi là điểm mạnh của nơi đây so với các khách_sạn khác trên đường Tôn_Đản ."
"Mình cũng có ở vài resort tại Phan Thiết thì mình thấy bãi tắm ở mũi né bay rất đẹp. Phục vụ thì cực tốt đặc biệt là phục vụ trong nhà ăn và khu bể bơi gần gũi, ân cần. Mình ở đấy mấy ngày lên thấy cô quản lý Châm rất linh động và khéo léo. Mình cũng rất hài lòng với khung cảnh của sân vườn. Bãi cỏ, đường ra biển. Tuy nhiên mình rất mong resort sẽ tu bổ thêm cho hệ thống wifi chưa được tốt. Hi vọng lần sau mình gặp lại sẽ có nhiều cái mới đẹp. Và wifi sẽ lướt ngon lành hơn.",0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Mình cũng có ở vài resort tại Phan_Thiết thì mình thấy bãi_tắm ở mũi né bay rất đẹp . Phục_vụ thì cực tốt đặc_biệt là phục_vụ trong nhà_ăn và khu bể_bơi gần_gũi , ân_cần . Mình ở đấy mấy ngày lên thấy cô quản_lý Châm rất linh_động và khéo_léo . Mình cũng rất hài_lòng với khung_cảnh của sân vườn . Bãi cỏ , đường ra biển . Tuy_nhiên mình rất mong resort sẽ tu_bổ thêm cho hệ_thống wifi chưa được tốt . Hi_vọng lần sau mình gặp lại sẽ có nhiều cái mới đẹp . Và wifi sẽ lướt ngon_lành hơn ."
"yen tinh, khong khi trong lanh Mot dia diem ly tuong cho nghi ngoi va ngam canh. Quanh khach san co nhieu diem tham quan va mua sam. Lời khuyên về ngắm cảnh: se la mot noi nghi nghoi ly tuong cho nhung ai can su yen tinh",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yen tinh , khong khi trong lanh Mot dia diem ly tuong cho nghi ngoi va ngam canh . Quanh khach san co nhieu diem tham_quan va mua sam . Lời khuyên về ngắm cảnh : se la mot noi nghi nghoi ly tuong cho nhung ai can su yen tinh"
"Phòng Deluxe rộng, sạch sẽ , gần biển Gần biển, chỉ cần qua đường là đến bãi biển. Tuy nhiên hôm mình đi thì bãi biển cắm toàn cờ đen nên ko thể tắm đc. Phòng rộng, sạch sẽ. Có điều phòng mình ở ko có wifi nên hơi bất tiện.",0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Phòng Deluxe rộng , sạch_sẽ , gần biển Gần biển , chỉ cần qua đường là đến bãi biển . Tuy_nhiên hôm mình đi thì bãi biển cắm toàn cờ đen nên không_thể tắm được . Phòng rộng , sạch_sẽ . Có_điều phòng mình ở không có wifi nên hơi bất_tiện ."
"Khách Sạn rất đẹp, xinh xắn, có khuôn viên rộng rãi thoáng mát với nhiều cây, hoa lạ, có cả hồ câu cá. Phòng rộng và sạch. Đồ ăn ngon. Nhân viên rất nhiệt tình và dễ thương. Hạn chế: đường đi quá xấu,",0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Khách_Sạn rất đẹp , xinh_xắn , có khuôn_viên rộng_rãi thoáng mát với nhiều cây , hoa lạ , có cả hồ câu cá . Phòng rộng và sạch . Đồ_ăn ngon . Nhân_viên rất nhiệt_tình và dễ_thương . Hạn_chế : đường đi quá xấu ,"
Vừa rồi tôi đặt phòng cho bố mẹ tôi đi nghỉ mát. Theo nhận xét của bố mẹ tôi thì chất lượng phòng khách sạn chưa được tốt lắm. Phòng cũ và máy nước nóng không sử dụng được.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,Vừa_rồi tôi đặt phòng cho bố_mẹ tôi đi nghỉ_mát . Theo nhận_xét của bố_mẹ tôi thì chất_lượng phòng khách_sạn chưa được tốt lắm . Phòng cũ và máy_nước nóng không sử_dụng được .
"Cuộc sống về đêm thật yên tĩnh, không thích hợp cho những ai thích sự náo nhiệt. Hồ bơi rộng, đẹp, sạch sẽ, và có nhiều cây xanh gần hồ bơi. Nhân viên không nhiệt tình, thân thiện. Hỏi gì thì kiệm lời, cần gì thì nhăn mặt. Đồ đạc vác nặng nhưng chẳng thấy nhân viên nào ra phụ. Các món ăn thì chấp nhận được. Nội thất, tiện nghi trong phòng cũng ổn. Dịch vụ spa ok. Nơi này gần trung tâm thành phố Phan Thiết, tiện cho đi lại, mua sắm và giải trí. Tôi cùng bạn bè cũng đi leo đồi cát ở gần đó, rất thú vị.",1,0,1,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,"Cuộc_sống về đêm thật yên_tĩnh , không thích_hợp cho những_ai thích sự náo_nhiệt . Hồ bơi rộng , đẹp , sạch_sẽ , và có nhiều cây_xanh gần hồ bơi . Nhân_viên không nhiệt_tình , thân_thiện . Hỏi gì thì kiệm_lời , cần gì thì nhăn mặt . Đồ_đạc vác nặng nhưng chẳng thấy nhân_viên nào ra phụ . Các món ăn thì chấp_nhận được . Nội_thất , tiện_nghi trong phòng cũng ổn . Dịch_vụ spa tốt . Nơi này gần trung_tâm thành_phố Phan_Thiết , tiện cho đi_lại , mua_sắm và giải_trí . Tôi cùng bạn_bè cũng đi leo đồi cát ở gần đó , rất thú_vị ."
Hồ bơi đẹp - sạch sẽ và thoải mái khách sạn tương đối tốt - sạch sẽ nhưng set up phòng chưa được tốt. Vì booking phòng Double - nhưng lại cho TWIN nên chưa được hài lòng.,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Hồ bơi đẹp - sạch_sẽ và thoải_mái khách_sạn tương_đối tốt - sạch_sẽ nhưng set up phòng chưa được tốt . vì booking phòng Double - nhưng lại cho TWIN nên chưa được hài_lòng .
"Vị trí xa trung tâm nên yên tĩnh Không gian yên tĩnh, nhân viên thân thiện chỉ có buổi ăn sáng là hơi nghèo nàn.",0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Vị_trí xa trung_tâm nên yên_tĩnh Không_gian yên_tĩnh , nhân_viên thân_thiện chỉ có buổi ăn sáng là_hơi nghèo_nàn ."
"Hưởng được dịch vụ trọn gói với giá như vậy rất hợp lý, xứng đáng. Gia đình vừa vui chơi vừa nghỉ dưỡng thật thú vị, không chỗ nào chê.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hưởng được dịch_vụ trọn_gói với giá_như vậy rất hợp_lý , xứng_đáng . Gia_đình vừa vui_chơi vừa nghỉ_dưỡng thật thú_vị , không chỗ nào chê ."
"Gần trung tâm Thái độ phục vụ tốt, nằm gần trung tâm thuận tiện đi lại tuy nhiên hệ thống vòi sen tắm kém, sử dụng nệm quá mềm không thoải mái. Phòng hơi hẹp và thiếu ánh sáng tự nhiên.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,"Gần trung_tâm Thái_độ phục_vụ tốt , nằm gần trung_tâm thuận_tiện đi_lại tuy_nhiên hệ_thống vòi_sen tắm kém , sử_dụng nệm quá mềm không thoải_mái . Phòng hơi hẹp và thiếu ánh_sáng tự_nhiên ."
"Phòng sạch sẽ, nhân viên rất thân thiện. Khach sạn chỉ cách khu phố đi bộ khoảng 10p, bạn cũng có thể thuê xe đạp để ra tắm biển - cách đó khoảng 10p đi xe đạp. Quanh khách sạn không có nhiều hàng ăn để cho bạn lựa chọn. Bạn phải vào trong phố cổ hoặc khu ăn uống gần bờ sông Hoài. Nói chung thì đồ ăn ở Hội An không phong phú bằng những nơi tôi đã qua. Lời khuyên về giải trí ban đêm: Ban ngày bạn có thể đi thăm quan các đền chùa, khu di tích. Nhưng buổi tối bạn hãy ra sông Hoài để thưởng thức đèn lồng. Cá nhân tôi thích buổi tối ở Hội An hơn.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Phòng sạch_sẽ , nhân_viên rất thân_thiện . Khach sạn chỉ cách khu_phố đi bộ khoảng 10p , bạn cũng có_thể thuê xe_đạp để ra tắm biển - cách đó khoảng 10p đi xe_đạp . Quanh khách_sạn không có nhiều hàng ăn để cho bạn lựa_chọn . Bạn phải vào trong phố cổ hoặc khu ăn_uống gần bờ sông Hoài . Nói_chung thì đồ_ăn ở Hội_An không phong_phú bằng những nơi tôi đã qua . Lời khuyên về giải_trí ban_đêm : Ban_ngày bạn có_thể đi thăm_quan các đền chùa , khu di_tích . Nhưng buổi tối bạn hãy ra sông Hoài để thưởng_thức đèn_lồng . Cá_nhân tôi thích buổi tối ở Hội_An hơn ."
binh yen trong lanh va than thien Tuyet voi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,binh yen trong lanh va than thien Tuyet voi
"Trước khi đi mình đã xem thấy review ở Mercure Phú Quốc Resort & Villas nhiều ruồi nhưng hình như ban quản lý chưa có biện pháp khắc phục nên khi gia đình mình đến vẫn gặp tình trạng này tại không chỉ tại khu nhà hàng mà còn ngay trong phòng nghỉ. Đồ ăn buffet hơi ít và nghèo nàn so với các resort cùng mức giá mình đã đi. Bù lại nhân viên rất nhiệt tình, mình có tài liệu cần nhờ in và chuyển gấp ra Hà Nội, các bạn đã rất nhiệt tình giúp mình.",2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Trước khi đi mình đã xem thấy review ở Mercure_Phú_Quốc_Resort Villas nhiều ruồi nhưng hình_như ban quản_lý chưa có biện_pháp khắc_phục nên khi gia_đình mình đến vẫn gặp tình_trạng này tại không_chỉ tại khu nhà_hàng mà_còn ngay trong phòng nghỉ . Đồ_ăn buffet hơi ít và nghèo_nàn so với các resort cùng mức giá mình đã đi . Bù lại nhân_viên rất nhiệt_tình , mình có tài_liệu cần nhờ in và chuyển gấp ra Hà_Nội , các bạn đã rất nhiệt_tình giúp mình ."
"Khách sạn phục vụ rất tốt, cảnh đẹp nhưng hơi buồn.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Khách_sạn phục_vụ rất tốt , cảnh đẹp nhưng hơi buồn ."
"Mình mới ở khách sạn Hồng Vy mấy ngày cuối tháng 11, mình có mấy nhận xét cơ bản về khách sạn như sau:- Ưu điểm lớn nhất: Khách sạn Hồng Vy 3 ở vị trí thuận lợi nên việc di chuyển tới các địa điểm thăm quan, quán xá hay mua sắm rất tiện. - Phòng Sup tương đối nhỏ nhưng thiết bị khá mới, đặc biệt là rất sạch sẽ, chất lượng wifi tốt.- Buffet sáng khá nghèo nàn. - Về phong cách phục vụ thì mình thấy về cơ bản cũng ổn nếu không có vụ tự dưng phục vụ phòng mở cửa vào phòng của khách dù không có biển yêu cầu và cũng không gõ cửa (dù là do nhầm lẫn nhưng rất mất điểm trong mắt khách)Tuy nhiên với giá cả như vậy, Hồng Vy 3 cũng là một khách sạn hợp lý để lựa chọn cho những chuyến đi công tác ở Sài Gòn.",0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,3,"Mình mới ở khách_sạn Hồng_Vy mấy ngày cuối tháng 11 , mình có mấy nhận_xét cơ_bản về khách_sạn như sau : - Ưu_điểm lớn nhất : Khách_sạn Hồng_Vy 3 ở vị_trí thuận_lợi nên việc di_chuyển tới các địa_điểm thăm_quan , quán_xá hay mua_sắm rất tiện . - Phòng Sup tương_đối nhỏ nhưng thiết_bị khá mới , đặc_biệt là rất sạch_sẽ , chất_lượng wifi tốt . - Buffet sáng khá nghèo_nàn . - Về phong_cách phục_vụ thì mình thấy về cơ_bản cũng ổn nếu không có vụ tự_dưng phục_vụ phòng mở_cửa vào phòng của khách dù không có biển yêu_cầu và cũng không gõ_cửa ( dù là do nhầm_lẫn nhưng rất mất điểm trong mắt khách ) Tuy_nhiên với giá_cả như_vậy , Hồng_Vy 3 cũng là một khách_sạn hợp_lý để lựa_chọn cho những chuyến đi công_tác ở Sài_Gòn ."
"Resort tốt, nhân viên thân thiện, thích hợp nghỉ dưỡng.Có 1 điều nhỏ là máy lạnh thỉnh thoảng bị rỉ nước bắn xuống chỗ nằm. Sẽ quay còn quay lại resort.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,"Resort tốt , nhân_viên thân_thiện , thích_hợp nghỉ dưỡng.Có 1 điều nhỏ là máy_lạnh thỉnh_thoảng bị rỉ nước bắn xuống chỗ nằm . Sẽ quay còn quay lại resort ."
"Khách sạn có thiết kế tinh tế, nhưng phòng hơi nhỏ và không đủ ánh sáng tự nhiên. Nhân viên phục vụ cũng cần thân thiện hơn.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,"Khách sạn có thiết kế tinh tế, nhưng phòng hơi nhỏ và không đủ ánh sáng tự nhiên. Nhân viên phục vụ cũng cần thân thiện hơn."
"Chúng tôi đã trải qua khoảng thời gian rất tuyệt khi nghỉ tại đây. Khách sạn thật đẹp với phòng ốc tiện nghi, trang nhã, bể bơi cũng rất lớn và sạch sẽ. Thức ăn cũng rất ngon. Nhân viên vô cùng chu đáo và đáp ứng mọi nhu cầu của chúng tôi rất nhanh chóng khi cần. Tôi ko có bất cứ điều gì để than phiền về khách sạn!",1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"Chúng_tôi đã trải qua khoảng thời_gian rất tuyệt_vời khi nghỉ tại đây . Khách_sạn thật đẹp với phòng_ốc tiện_nghi , trang_nhã , bể_bơi cũng rất lớn và sạch_sẽ . Thức_ăn cũng rất ngon . Nhân_viên vô_cùng chu_đáo và đáp_ứng mọi nhu_cầu của chúng_tôi rất nhanh_chóng khi cần . Tôi không có bất_cứ điều gì để than_phiền về khách_sạn !"
"Phòng có thiết kế khá đơn giản, bồn tắm thì cũng bình thường, không có gì nổi bật. Nhân viên thì vui vẻ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,"Phòng có thiết kế khá đơn giản, bồn tắm thì cũng bình thường, không có gì nổi bật. Nhân viên thì vui vẻ."
"Khách sạn gần nhà ga xe lửa, khá sạch sẽ, nhưng đã lâu ngày và cần được nâng cấp. Có một con chuột chạy ngang qua hành lang khi tôi nhận phòng, may là phòng tôi không có.",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Khách_sạn gần nhà_ga xe_lửa , khá sạch_sẽ , nhưng đã lâu ngày và cần được nâng_cấp . Có một con chuột chạy ngang qua hành_lang khi tôi nhận phòng , may là phòng tôi không có ."
"Nhìn chung khuôn viên của Resort rất thoáng mát, phòng ốc tương đối hợp chuẩn.Phòng nghỉ sạch sẽ, sáng sủa. Tuy nhiên vẫn còn 1 số điểm cần góp ý như : wifi quá yếu, không thể truy cập trong phòng khách sạn được, nước hồ bơi hơi đục, làm mình cũng ko có hứng thú bơi lội mặc dù rất thích và nước biển thì đã không tắm được rồi ^^. Khách sạn có để cafe hòa tan va tra lipton, but ko thấy bình đun siêu tốc nên cũng hok biết làm sao để mà uống, cần đa dạng thêm buffet sáng. Nhìn chung cung cách phục vụ rất tốt, nếu khác phục được nhưng khuyết điểm nêu trên thì mình nghĩ sẽ thu hút được nhiều khách hơn nữa.",2,2,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,"Nhìn_chung khuôn_viên của Resort rất thoáng mát , phòng_ốc tương_đối hợp chuẩn.Phòng nghỉ sạch_sẽ , sáng_sủa . Tuy_nhiên vẫn còn 1 số điểm cần góp_ý như : wifi quá yếu , không_thể truy_cập trong phòng khách_sạn được , nước hồ bơi hơi đục , làm mình cũng không có hứng_thú bơi_lội mặc_dù rất thích và nước_biển thì đã không tắm được rồi . Khách_sạn có để cafe hoà_tan va tra lipton , but không thấy bình đun siêu_tốc nên cũng không biết làm_sao để mà uống , cần đa_dạng thêm buffet sáng . Nhìn_chung cung_cách phục_vụ rất tốt , nếu khác phục được nhưng khuyết_điểm nêu trên thì mình nghĩ sẽ thu_hút được nhiều khách hơn_nữa ."
